session_swing,range_lead_hip_x,range_lead_hip_y,range_lead_hip_z,range_lead_shoulder_x,range_lead_shoulder_y,range_lead_shoulder_z,range_pelvis_x,range_pelvis_y,range_pelvis_z,range_rear_hip_x,range_rear_hip_y,range_rear_hip_z,range_rear_shoulder_x,range_rear_shoulder_y,range_rear_shoulder_z,range_torso_x,range_torso_y,range_torso_z,range_torso_pelvis_x,range_torso_pelvis_y,range_torso_pelvis_z,max_lead_hip_y,max_lead_hip_z,max_lead_shoulder_x,max_lead_shoulder_y,max_lead_shoulder_z,max_pelvis_x,max_pelvis_y,max_pelvis_z,max_rear_hip_x,max_rear_hip_y,max_rear_hip_z,max_rear_shoulder_x,max_rear_shoulder_y,max_rear_shoulder_z,max_torso_x,max_torso_y,max_torso_z,max_torso_pelvis_x,max_torso_pelvis_y,max_torso_pelvis_z,max_rfx,min_rfx,max_rfy,min_rfy,max_rfz,min_rfz,max_lfx,min_lfx,max_lfy,min_lfy,max_lfz,min_lfz,range_rfx,range_rfy,range_rfz,range_lfx,range_lfy,range_lfz,bat_speed_mph_max_x
265_6,1064.0143,581.1862,1125.1324,1046.5888,541.4639,1309.4321,423.27250000000004,422.3754,834.7049999999999,675.1187,534.6591000000001,820.0029,656.7706000000001,448.0566,1233.7788,299.9323,287.66589999999997,1132.1412,523.799,457.6098,585.6474000000001,156.9188,556.8034,272.9922,147.5901,368.9464,227.0711,168.3027,709.2946,63.9397,222.4909,355.031,398.257,134.3224,565.1434,139.661,200.6721,999.9789,300.5935,341.1261,337.5614,278.268,-130.867,178.1364,-68.5997,853.1674,-3.3142,149.6117,-665.486,156.3869,-426.8347,1671.0987,-9.1184,409.135,246.73610000000002,856.4816000000001,815.0977,583.2216,1680.2171,64.6115
265_7,990.4083,515.5191,1120.1916,945.7519,459.71270000000004,1263.8506,421.8048,367.7844,743.975,702.8408,457.8974,739.858,896.7724000000001,659.1051,1020.2936,251.4222,331.4022,1205.2713999999999,490.7954,512.3596,668.3686,109.4943,580.4323,250.9748,123.3681,482.2702,219.1224,116.0837,688.3564,125.4425,225.0078,269.8947,514.6565,158.5873,407.6031,83.321,262.3369,1042.0763,288.784,381.1464,410.6013,201.0809,-155.3709,133.628,-77.3835,837.5302,-16.6441,132.578,-727.2307,343.7683,-446.2806,1790.0769,-18.41,356.45180000000005,211.01149999999998,854.1743,859.8086999999999,790.0489,1808.4869,66.0962
265_8,1037.882,611.7988,1154.0459,1032.9751,400.0857,896.8825999999999,411.28700000000003,379.0259,790.2915,746.9615,528.9122,734.4984,741.1231,472.44599999999997,1104.2183,355.2963,275.8277,1133.8699000000001,482.0113,465.2934,632.8994,152.4063,536.5765,356.3043,251.3367,325.8331,233.9062,138.8622,719.5774,111.9714,181.5919,255.7526,428.0679,75.9826,434.5194,134.2691,229.486,1011.3499,286.4798,313.3697,404.1179,229.1972,-117.7574,190.0909,-151.4378,815.0164,-2.3532,55.6116,-665.5874,227.71,-435.4022,1631.9531,-10.5573,346.9546,341.5287,817.3696,721.199,663.1122,1642.5104,67.5594
268_1,548.3492,588.5032,1041.3971000000001,1010.9211,950.9116,1779.4773999999998,292.0367,354.19910000000004,863.5345,740.9897000000001,527.1147,972.9386,1020.5886,630.9907000000001,1743.3112,270.2747,157.3523,926.6972000000001,311.0638,318.2682,435.0932,164.0861,360.8247,299.3057,530.3459,1270.4923,222.0521,154.2141,782.3355,132.8313,238.4978,268.8321,323.5159,418.3492,1076.8929,161.7856,96.1617,892.9048,211.7244,237.4813,236.6489,328.3456,-162.7236,176.6165,-61.2662,846.7627,72.281,156.8543,-806.0209,210.4818,-364.3429,1557.9729,-25.4616,491.0692,237.8827,774.4817,962.8752,574.8247,1583.4345,62.4225
268_2,620.7176999999999,533.9676,1194.6324,1043.8012,721.2406,1022.2288000000001,266.7641,356.26099999999997,881.0124999999999,718.4077000000001,502.6938,1126.9163,1116.9434,565.5504999999999,1495.658,216.6384,205.16230000000002,1025.0268,300.97860000000003,348.0794,401.9415,129.1718,310.1719,273.8571,333.0745,532.1295,186.319,164.4685,752.4748,159.2032,201.2398,235.9761,382.1817,450.8488,842.0425,137.3666,135.2288,848.9486,189.4137,243.2169,239.0447,247.2334,-160.3366,156.0696,-99.1441,752.5347,59.861,135.0413,-850.149,226.8909,-387.7921,1561.2953,-19.0335,407.57,255.21370000000002,692.6737,985.1903,614.683,1580.3288,60.8795
268_3,584.647,543.2180000000001,1048.4513,883.7068,867.9782,1189.345,256.90409999999997,398.0499,926.6148,660.7172,600.9077,819.0454,847.1151,610.8116,1692.7242,301.21860000000004,192.8347,1082.2989,276.5528,329.6422,402.96799999999996,143.4318,387.5266,248.62,393.7402,678.685,184.3794,182.8484,771.6179,93.5027,269.7502,331.2395,253.2931,509.0081,979.2144,191.6954,124.4206,874.5119,197.09,225.9109,224.3527,258.6822,-162.4294,160.3743,-104.2266,760.5621,65.1824,157.1737,-830.6608,203.1777,-351.0978,1573.7088,-16.7084,421.1116,264.6009,695.3797,987.8344999999999,554.2755,1590.4172,60.8651
268_4,703.5043000000001,1302.6255,1534.1709,921.6573,780.2592,1165.2382,260.3008,391.8983,911.9236,672.9116,602.4462,924.9207000000001,938.7208999999999,596.0094,1597.3893,272.1344,209.2483,1067.1239,298.7957,364.4372,418.29290000000003,806.8676,421.6539,226.9195,323.9442,700.8399,181.5881,184.9023,803.3361,105.9322,247.4734,303.8398,255.4458,458.8405,908.7097,174.9601,147.197,892.9454,223.8186,264.1213,244.5084,237.7865,-185.4629,152.9253,-75.4651,796.9754,50.2461,143.1242,-902.7926,246.4498,-360.0283,1634.4693,-23.7415,423.2494,228.3904,746.7293000000001,1045.9168,606.4781,1658.2108,62.7927
268_5,561.3000999999999,632.9553,1232.915,899.4548,799.3596,1128.0622,290.3476,389.3337,894.8346,692.5210000000001,575.6959,900.6947,883.6693,653.0087,1546.0128,314.9688,160.0562,1089.0965999999999,316.0475,349.0893,397.495,190.8798,430.4935,269.6752,379.1835,646.2105,209.4716,158.9167,740.6725,55.0434,214.8796,200.5788,245.2157,481.8909,775.5184,202.5087,101.8933,875.5445,220.8023,233.8124,179.7839,280.7707,-145.3285,156.5315,-108.4093,874.7314,83.9392,193.4455,-810.4773,162.2397,-328.5572,1491.0657,-16.66,426.0992,264.94079999999997,790.7922,1003.9228,490.79690000000005,1507.7257000000002,61.6432
268_6,578.9822999999999,602.8632,1202.4814999999999,816.164,750.9489,1066.9763,324.172,391.3586,910.2638,690.5993,553.4659,1080.1585,969.4044,658.6081,1462.2782,323.1262,162.8622,1065.7350999999999,296.751,323.8335,378.0625,166.0776,402.8814,236.5574,342.0687,615.384,239.0059,179.2665,775.6999,106.8782,244.205,307.3364,327.8148,516.9764,809.3134,213.8361,105.124,877.1423,210.392,218.1938,188.3745,382.1962,-164.9353,186.4702,-100.9905,865.9248,82.1049,155.5694,-771.6051,175.4049,-391.3009,1494.4182,-28.7918,547.1315,287.4607,783.8199,927.1745,566.7058,1523.21,60.9943
268_7,564.6267,593.8362999999999,1117.1441,873.1509,813.7221999999999,1131.8124,301.5639,352.38059999999996,924.4947999999999,673.0885000000001,505.95120000000003,960.9151999999999,784.7927,684.7046,1337.4532,261.428,119.0987,1061.0445,320.0836,299.9574,426.1031,148.2561,400.4787,265.5797,375.8323,720.0856,234.1147,128.9826,760.5418,77.3073,191.93,223.5691,212.5655,508.2916,639.5538,179.8438,77.6492,865.3249,223.1354,232.9048,206.9397,386.2337,-163.4072,176.142,-86.003,871.739,62.8962,180.3304,-863.4122,218.5759,-417.355,1630.9694,-34.6904,549.6409,262.145,808.8428,1043.7426,635.9309000000001,1665.6598,59.9956
268_8,541.1329,579.6549,1114.7957,969.8230000000001,812.297,1741.67,312.937,400.73810000000003,927.5446000000001,666.0446,592.6739,843.1773000000001,788.3746,699.1014,1554.8447,332.4673,161.44650000000001,929.8577,335.55010000000004,314.0389,414.7686,156.822,320.4333,325.5455,449.2305,1199.64,224.9908,160.2024,780.826,93.7828,260.6758,341.6372,193.1312,520.2799,839.7849,193.4998,112.9833,902.9899,241.2563,239.9996,213.0049,227.531,-174.8328,182.1323,-58.8112,853.9913,56.8806,151.5464,-885.2418,164.6888,-361.1203,1620.3808,-27.4851,402.36379999999997,240.94349999999997,797.1107000000001,1036.7882,525.8091,1647.8659,62.7465
273_1,992.8213,519.4592,897.8079,450.7464,588.9055000000001,1215.2408,401.969,338.53790000000004,831.0055,709.1651999999999,451.9413,728.4235,1092.9386,990.4337,1535.7876999999999,263.7125,186.1986,1054.548,221.3329,479.2986,395.3213,71.1269,329.6807,198.2449,343.9291,380.8377,303.1775,183.2799,779.138,65.9083,282.7787,363.7668,576.8302,397.3492,652.2511,138.182,131.8184,944.0739,164.3024,321.1623,197.6259,164.9408,-115.2722,247.4281,-128.4499,868.3683,30.0281,113.9552,-722.6981,243.5491,-436.9889,1831.7657,-5.757,280.21299999999997,375.87800000000004,838.3402,836.6533,680.538,1837.5227,61.0359
273_2,1172.9158,501.74219999999997,806.3468,578.264,688.1682000000001,1611.2608999999998,427.53830000000005,397.3007,818.2966,687.1485,504.7591,636.2108000000001,751.9031,942.3247,1541.7562,306.75829999999996,192.9851,1024.2651,327.457,561.5115000000001,487.1514,97.3307,253.0814,230.3734,458.1666,517.3466,313.6754,206.7496,760.7539,83.9282,278.4188,304.1668,591.7189,362.9229,527.7217,174.8817,158.4776,956.0352,263.5446,371.86,287.5869,171.6773,-117.5657,225.608,-129.2714,850.1676,-3.4216,144.0698,-807.0546,294.6705,-393.1404,2041.771,0.3392,289.243,354.87940000000003,853.5892,951.1244,687.8109,2041.4318,67.882
273_3,1046.3991,450.06669999999997,834.3342,486.625,617.2927,972.9521,399.45480000000003,339.7536,845.4231,719.9126,420.1126,603.7959000000001,748.2147,952.0454,1468.0047,261.9613,216.3772,1019.0353,290.0596,583.9892,384.13070000000005,55.368,297.406,179.2452,394.243,410.4431,281.3869,166.3681,769.9646,87.5317,194.426,258.6341,583.6523,312.5612,476.6438,156.2043,175.9646,972.2302,215.557,370.8461,225.2229,165.0343,-214.9163,251.8701,-118.9422,890.5253,-18.5239,109.9102,-545.0832,248.5168,-400.3059,1797.3854,-1.6083,379.9506,370.8123,909.0492,654.9934000000001,648.8226999999999,1798.9937,69.4471
273_4,1070.8326,511.80469999999997,846.1376,530.1302000000001,680.6351,1206.1123,427.2577,335.63779999999997,770.1131,697.8377,562.5598,932.3881,700.1320000000001,649.6038,1875.0929,289.31989999999996,159.1498,901.3300999999999,305.1375,514.0409,454.41509999999994,93.8515,327.503,233.9409,348.0098,223.4207,273.6243,161.6008,712.5705,70.4171,250.3772,426.192,569.7992,131.8048,552.0332,139.5966,133.9967,859.6936,226.8181,376.9745,269.2528,167.9234,-112.2753,199.8402,-120.2695,857.4429,24.5064,190.4787,-715.2116,264.177,-401.5326,1931.8025,1.6378,280.1987,320.1097,832.9365,905.6903,665.7096,1930.1647,69.1054
273_5,1048.617,533.3722,1073.9617,540.8703,654.6446,1059.4004,392.0967,366.66150000000005,813.9529,734.1317,856.7230999999999,838.2776,588.1805,789.9105999999999,1699.153,329.85699999999997,176.90109999999999,1017.6864999999999,335.6959,539.0628,380.2538,97.1921,355.4659,244.52,450.8169,336.8782,275.8012,215.6748,754.1627,83.3664,630.6568,341.0645,438.035,233.0455,501.4604,149.6405,145.666,937.8951,201.4493,332.7952,229.4094,186.5618,-132.8427,249.3799,-107.2878,878.6514,-0.5925,108.2294,-732.0177,302.2939,-396.5759,1948.3216,0.1017,319.4045,356.66769999999997,879.2438999999999,840.2471,698.8697999999999,1948.2199,66.87
273_6,1006.5714,503.2827,752.1921,475.2713,571.2155,1153.0977,438.1949,380.6713,839.81,735.388,475.9244,924.732,723.4272,631.6952,1776.4937999999997,211.05169999999998,153.9407,961.5282,260.5983,500.4869,415.1524,60.5386,275.2261,239.4791,249.5533,172.1271,279.0452,196.4193,739.9291,109.2392,272.8093,513.5595,592.1088,96.7816,526.0215,75.5049,120.1033,896.8058,170.7859,359.3639,225.6154,237.8723,-115.7449,224.0933,-195.6577,863.4985,36.2271,160.7637,-737.1733,210.8266,-416.8199,1706.3434,-1.3374,353.6172,419.751,827.2714000000001,897.937,627.6465000000001,1707.6807999999999,65.9019
279_3,790.4791,410.9393,1039.6574,737.371,547.0088000000001,1222.1693,426.08439999999996,284.9092,587.5484,815.6036,364.44780000000003,252.64509999999999,678.1913,856.316,2540.0416999999998,365.9601,369.1682,801.1083,361.5067,494.33750000000003,496.81120000000004,62.6051,380.9034,204.5769,238.5129,753.4337,227.8278,135.9959,535.0696,163.3015,110.4607,61.1119,456.8607,515.4402,977.2163,79.9613,252.1668,766.0026,195.9955,313.9811,384.2789,365.6644,-261.3646,164.95,-169.7508,1135.771,82.1276,214.3679,-961.0079,315.7489,-407.5113,2000.9194,-6.0124,627.029,334.70079999999996,1053.6434,1175.3758,723.2601999999999,2006.9318,70.998
